agent_id,trip_id,from_zone_id,to_zone_id,from_origin__node_id,to_destination_node_id,start_time_in_min,end_time_in_min,travel_time_in_min,demand_type,pricing_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
7936,0,1,2,1,2,508.18,605.80,97.62,1,1,1,5.00,1,1,11.00,
7937,0,1,2,1,2,508.19,605.80,97.61,1,1,1,40.00,1,2,11.00,
7938,0,1,2,1,2,508.20,605.80,97.60,1,1,1,30.00,1,9,11.00,
7939,0,1,2,1,2,508.21,605.90,97.69,1,1,1,10.00,1,0,11.00,
7940,0,1,2,1,2,508.23,605.90,97.67,1,1,1,30.00,1,5,11.00,
7941,0,1,2,1,2,508.24,605.90,97.66,1,1,1,15.00,1,3,11.00,
7942,0,1,2,1,2,508.25,605.90,97.65,1,1,1,15.00,2,16,11.00,
7943,0,1,2,1,2,508.26,605.90,97.64,1,1,1,1.00,1,5,11.00,
7944,0,1,2,1,2,508.27,605.90,97.63,1,1,1,15.00,1,12,11.00,
7945,0,1,2,1,2,508.28,605.90,97.62,2,2,1,1.00,1,3,11.00,
7946,0,1,2,1,2,508.28,605.90,97.62,3,3,1,20.00,1,14,11.00,
7947,0,1,2,1,2,508.29,605.90,97.61,1,1,1,20.00,1,7,11.00,
7948,0,1,2,1,2,508.30,605.90,97.60,1,1,1,30.00,1,7,11.00,
7949,0,1,2,1,2,508.31,605.90,97.59,1,1,1,10.00,1,5,11.00,
7950,0,1,2,1,2,508.32,605.90,97.58,1,1,1,30.00,1,3,11.00,
7951,0,1,2,1,2,508.34,605.90,97.56,1,1,1,20.00,1,6,11.00,
7952,0,1,2,1,2,508.35,605.90,97.55,1,1,1,30.00,1,2,11.00,
7953,0,1,2,1,2,508.36,606.00,97.64,1,1,1,1.00,1,7,11.00,
7954,0,1,2,1,2,508.37,606.00,97.63,1,1,1,10.00,1,17,11.00,
7955,0,1,2,1,2,508.39,606.00,97.61,1,1,1,10.00,1,14,11.00,
7956,0,1,2,1,2,508.40,606.00,97.60,1,1,1,20.00,1,2,11.00,
7957,0,1,2,1,2,508.41,606.00,97.59,1,1,1,10.00,1,9,11.00,
7958,0,1,2,1,2,508.42,606.00,97.58,1,1,1,30.00,1,5,11.00,
7959,0,1,2,1,2,508.44,606.00,97.56,1,1,1,30.00,2,26,11.00,
7960,0,1,2,1,2,508.45,606.00,97.55,1,1,1,30.00,1,4,11.00,
7961,0,1,2,1,2,508.46,606.00,97.54,1,1,1,10.00,1,21,11.00,
7962,0,1,2,1,2,508.47,606.00,97.53,1,1,1,10.00,1,10,11.00,
7963,0,1,2,1,2,508.48,606.00,97.52,1,1,1,30.00,1,7,11.00,
7964,0,1,2,1,2,508.50,606.00,97.50,1,1,1,10.00,1,8,11.00,
7965,0,1,2,1,2,508.50,606.00,97.50,3,3,1,20.00,1,1,11.00,
7966,0,1,2,1,2,508.50,606.10,97.60,2,2,1,15.00,1,18,11.00,
7967,0,1,2,1,2,508.51,606.10,97.59,1,1,1,20.00,1,30,11.00,
7968,0,1,2,1,2,508.52,606.10,97.58,1,1,1,30.00,1,8,11.00,
7969,0,1,2,1,2,508.53,606.10,97.57,1,1,1,30.00,2,11,11.00,
7970,0,1,2,1,2,508.55,606.10,97.55,1,1,1,5.00,2,4,11.00,
7971,0,1,2,1,2,508.56,606.10,97.54,1,1,1,20.00,1,6,11.00,
7972,0,1,2,1,2,508.57,606.10,97.53,1,1,1,30.00,1,5,11.00,
7973,0,1,2,1,2,508.58,606.10,97.52,1,1,1,1.00,1,4,11.00,
7974,0,1,2,1,2,508.60,606.10,97.50,1,1,1,20.00,1,12,11.00,
7975,0,1,2,1,2,508.61,606.10,97.49,1,1,1,15.00,1,6,11.00,
7976,0,1,2,1,2,508.62,606.10,97.48,1,1,1,15.00,2,14,11.00,
7977,0,1,2,1,2,508.63,606.10,97.47,1,1,1,10.00,2,14,11.00,
7978,0,1,2,1,2,508.65,606.10,97.45,1,1,1,15.00,1,2,11.00,
7979,0,1,2,1,2,508.66,606.10,97.44,1,1,1,1.00,1,15,11.00,
7980,0,1,2,1,2,508.67,606.20,97.53,1,1,1,10.00,1,4,11.00,
7981,0,1,2,1,2,508.68,606.20,97.52,1,1,1,10.00,1,0,11.00,
7982,0,1,2,1,2,508.69,606.20,97.51,1,1,1,10.00,1,3,11.00,
7983,0,1,2,1,2,508.71,606.20,97.49,1,1,1,20.00,1,12,11.00,
7984,0,1,2,1,2,508.72,606.20,97.48,1,1,1,30.00,1,15,11.00,
7985,0,1,2,1,2,508.72,606.20,97.48,3,3,1,30.00,1,1,11.00,
7986,0,1,2,1,2,508.72,606.20,97.48,2,2,1,20.00,1,10,11.00,
7987,0,1,2,1,2,508.73,606.20,97.47,1,1,1,5.00,1,21,11.00,
7988,0,1,2,1,2,508.74,606.20,97.46,1,1,1,5.00,1,8,11.00,
7989,0,1,2,1,2,508.76,606.20,97.44,1,1,1,10.00,1,8,11.00,
7990,0,1,2,1,2,508.77,606.20,97.43,1,1,1,20.00,1,8,11.00,
7991,0,1,2,1,2,508.78,606.20,97.42,1,1,1,5.00,2,6,11.00,
7992,0,1,2,1,2,508.79,606.20,97.41,1,1,1,10.00,2,10,11.00,
7993,0,1,2,1,2,508.81,606.30,97.49,1,1,1,30.00,1,8,11.00,
7994,0,1,2,1,2,508.82,606.30,97.48,1,1,1,5.00,1,6,11.00,
7995,0,1,2,1,2,508.83,606.30,97.47,1,1,1,20.00,1,7,11.00,
7996,0,1,2,1,2,508.84,606.30,97.46,1,1,1,5.00,1,18,11.00,
7997,0,1,2,1,2,508.86,606.30,97.44,1,1,1,10.00,2,4,11.00,
7998,0,1,2,1,2,508.87,606.30,97.43,1,1,1,10.00,1,9,11.00,
7999,0,1,2,1,2,508.88,606.30,97.42,1,1,1,15.00,1,0,11.00,
8000,0,1,2,1,2,508.89,606.30,97.41,1,1,1,10.00,1,4,11.00,
8001,0,1,2,1,2,508.90,606.30,97.40,1,1,1,1.00,1,5,11.00,
8002,0,1,2,1,2,508.92,606.30,97.38,1,1,1,15.00,1,5,11.00,
8003,0,1,2,1,2,508.93,606.30,97.37,1,1,1,20.00,1,12,11.00,
8004,0,1,2,1,2,508.94,606.30,97.36,1,1,1,5.00,1,4,11.00,
8005,0,1,2,1,2,508.95,606.30,97.35,2,2,1,10.00,1,7,11.00,
8006,0,1,2,1,2,508.95,606.30,97.35,3,3,1,30.00,4,15,11.00,
8007,0,1,2,1,2,508.95,606.40,97.45,1,1,1,20.00,1,15,11.00,
8008,0,1,2,1,2,508.97,606.40,97.43,1,1,1,5.00,1,14,11.00,
8009,0,1,2,1,2,508.98,606.40,97.42,1,1,1,15.00,1,0,11.00,
8010,0,1,2,1,2,508.99,606.40,97.41,1,1,1,30.00,1,4,11.00,
8011,0,1,2,1,2,509.00,606.40,97.40,1,1,1,30.00,1,0,11.00,
8012,0,1,2,1,2,509.02,606.40,97.38,1,1,1,30.00,1,13,11.00,
8013,0,1,2,1,2,509.03,606.40,97.37,1,1,1,5.00,1,17,11.00,
8014,0,1,2,1,2,509.04,606.40,97.36,1,1,1,5.00,1,8,11.00,
8015,0,1,2,1,2,509.05,606.40,97.35,1,1,1,10.00,1,4,11.00,
8016,0,1,2,1,2,509.06,606.40,97.34,1,1,1,20.00,1,5,11.00,
8017,0,1,2,1,2,509.08,606.40,97.32,1,1,1,15.00,1,11,11.00,
8018,0,1,2,1,2,509.09,606.40,97.31,1,1,1,10.00,1,11,11.00,
8019,0,1,2,1,2,509.10,606.40,97.30,1,1,1,30.00,1,6,11.00,
8020,0,1,2,1,2,509.11,606.50,97.39,1,1,1,5.00,1,2,11.00,
8021,0,1,2,1,2,509.13,606.50,97.37,1,1,1,10.00,2,9,11.00,
8022,0,1,2,1,2,509.14,606.50,97.36,1,1,1,10.00,2,25,11.00,
8023,0,1,2,1,2,509.15,606.50,97.35,1,1,1,1.00,2,5,11.00,
8024,0,1,2,1,2,509.16,606.50,97.34,1,1,1,5.00,1,3,11.00,
8025,0,1,2,1,2,509.17,606.50,97.33,2,2,1,5.00,1,0,11.00,
8026,0,1,2,1,2,509.17,606.50,97.33,3,3,1,30.00,1,8,11.00,
8027,0,1,2,1,2,509.18,606.50,97.32,1,1,1,30.00,1,2,11.00,
8028,0,1,2,1,2,509.19,606.50,97.31,1,1,1,15.00,1,9,11.00,
8029,0,1,2,1,2,509.20,606.50,97.30,1,1,1,15.00,2,19,11.00,
8030,0,1,2,1,2,509.21,606.50,97.29,1,1,1,1.00,1,8,11.00,
8031,0,1,2,1,2,509.23,606.50,97.27,1,1,1,20.00,1,11,11.00,
8032,0,1,2,1,2,509.24,606.50,97.26,1,1,1,10.00,1,7,11.00,
8033,0,1,2,1,2,509.25,606.50,97.25,1,1,1,5.00,1,5,11.00,
8034,0,1,2,1,2,509.26,606.60,97.34,1,1,1,10.00,1,4,11.00,
8035,0,1,2,1,2,509.27,606.60,97.33,1,1,1,5.00,1,0,11.00,
8036,0,1,2,1,2,509.29,606.60,97.31,1,1,1,20.00,1,2,11.00,
8037,0,1,2,1,2,509.30,606.60,97.30,1,1,1,30.00,1,12,11.00,
8038,0,1,2,1,2,509.31,606.60,97.29,1,1,1,5.00,1,6,11.00,
8039,0,1,2,1,2,509.32,606.60,97.28,1,1,1,10.00,2,13,11.00,
8040,0,1,2,1,2,509.34,606.60,97.26,1,1,1,5.00,1,8,11.00,
8041,0,1,2,1,2,509.35,606.60,97.25,1,1,1,10.00,1,2,11.00,
8042,0,1,2,1,2,509.36,606.60,97.24,1,1,1,10.00,1,3,11.00,
8043,0,1,2,1,2,509.37,606.60,97.23,1,1,1,20.00,1,8,11.00,
8044,0,1,2,1,2,509.39,606.60,97.21,1,1,1,30.00,1,6,11.00,
8045,0,1,2,1,2,509.39,606.60,97.21,3,3,1,20.00,4,6,11.00,
8046,0,1,2,1,2,509.39,606.60,97.21,2,2,1,5.00,2,8,11.00,
8047,0,1,2,1,2,509.40,606.70,97.30,1,1,1,30.00,1,4,11.00,
8048,0,1,2,1,2,509.41,606.70,97.29,1,1,1,1.00,1,9,11.00,
8049,0,1,2,1,2,509.42,606.70,97.28,1,1,1,10.00,1,21,11.00,
8050,0,1,2,1,2,509.44,606.70,97.26,1,1,1,30.00,1,3,11.00,
8051,0,1,2,1,2,509.45,606.70,97.25,1,1,1,15.00,2,4,11.00,
8052,0,1,2,1,2,509.46,606.70,97.24,1,1,1,30.00,1,2,11.00,
8053,0,1,2,1,2,509.47,606.70,97.23,1,1,1,10.00,1,5,11.00,
8054,0,1,2,1,2,509.48,606.70,97.22,1,1,1,10.00,1,1,11.00,
8055,0,1,2,1,2,509.50,606.70,97.20,1,1,1,20.00,2,11,11.00,
8056,0,1,2,1,2,509.51,606.70,97.19,1,1,1,1.00,1,5,11.00,
8057,0,1,2,1,2,509.52,606.70,97.18,1,1,1,30.00,1,13,11.00,
8058,0,1,2,1,2,509.53,606.70,97.17,1,1,1,30.00,1,15,11.00,
8059,0,1,2,1,2,509.55,606.70,97.15,1,1,1,10.00,1,5,11.00,
8060,0,1,2,1,2,509.56,606.70,97.14,1,1,1,10.00,1,7,11.00,
8061,0,1,2,1,2,509.57,606.80,97.23,1,1,1,30.00,1,11,11.00,
8062,0,1,2,1,2,509.58,606.80,97.22,1,1,1,5.00,1,4,11.00,
8063,0,1,2,1,2,509.60,606.80,97.20,1,1,1,30.00,1,6,11.00,
8064,0,1,2,1,2,509.61,606.80,97.19,1,1,1,10.00,2,7,11.00,
8065,0,1,2,1,2,509.61,606.80,97.19,2,2,1,15.00,1,4,11.00,
8066,0,1,2,1,2,509.61,606.80,97.19,3,3,1,20.00,3,15,11.00,
8067,0,1,2,1,2,509.62,606.80,97.18,1,1,1,30.00,2,4,11.00,
8068,0,1,2,1,2,509.63,606.80,97.17,1,1,1,10.00,1,6,11.00,
8069,0,1,2,1,2,509.65,606.80,97.15,1,1,1,10.00,1,2,11.00,
8070,0,1,2,1,2,509.66,606.80,97.14,1,1,1,30.00,1,7,11.00,
8071,0,1,2,1,2,509.67,606.80,97.13,1,1,1,20.00,1,3,11.00,
8072,0,1,2,1,2,509.68,606.80,97.12,1,1,1,5.00,1,2,11.00,
8073,0,1,2,1,2,509.69,606.80,97.11,1,1,1,60.00,1,12,11.00,
8074,0,1,2,1,2,509.71,606.90,97.19,1,1,1,15.00,1,9,11.00,
8075,0,1,2,1,2,509.72,606.90,97.18,1,1,1,5.00,1,2,11.00,
8076,0,1,2,1,2,509.73,606.90,97.17,1,1,1,10.00,1,3,11.00,
8077,0,1,2,1,2,509.74,606.90,97.16,1,1,1,10.00,1,4,11.00,
8078,0,1,2,1,2,509.76,606.90,97.14,1,1,1,1.00,1,3,11.00,
8079,0,1,2,1,2,509.77,606.90,97.13,1,1,1,30.00,1,16,11.00,
8080,0,1,2,1,2,509.78,606.90,97.12,1,1,1,20.00,1,9,11.00,
8081,0,1,2,1,2,509.79,606.90,97.11,1,1,1,5.00,2,0,11.00,
8082,0,1,2,1,2,509.81,606.90,97.09,1,1,1,10.00,1,9,11.00,
8083,0,1,2,1,2,509.82,606.90,97.08,1,1,1,1.00,1,15,11.00,
8084,0,1,2,1,2,509.83,606.90,97.07,1,1,1,20.00,1,14,11.00,
8085,0,1,2,1,2,509.83,606.90,97.07,3,3,1,20.00,3,25,11.00,
8086,0,1,2,1,2,509.83,606.90,97.07,2,2,1,10.00,1,15,11.00,
8087,0,1,2,1,2,509.84,606.90,97.06,1,1,1,1.00,1,11,11.00,
8088,0,1,2,1,2,509.85,607.00,97.15,1,1,1,10.00,2,1,11.00,
8089,0,1,2,1,2,509.87,607.00,97.13,1,1,1,5.00,1,9,11.00,
8090,0,1,2,1,2,509.88,607.00,97.12,1,1,1,10.00,1,9,11.00,
8091,0,1,2,1,2,509.89,607.00,97.11,1,1,1,10.00,1,2,11.00,
8092,0,1,2,1,2,509.90,607.00,97.10,1,1,1,20.00,1,10,11.00,
8093,0,1,2,1,2,509.92,607.00,97.08,1,1,1,1.00,2,4,11.00,
8094,0,1,2,1,2,509.93,607.00,97.07,1,1,1,10.00,1,4,11.00,
8095,0,1,2,1,2,509.94,607.00,97.06,1,1,1,10.00,1,18,11.00,
8096,0,1,2,1,2,509.95,607.00,97.05,1,1,1,30.00,1,4,11.00,
8097,0,1,2,1,2,509.97,607.00,97.03,1,1,1,10.00,1,12,11.00,
8098,0,1,2,1,2,509.98,607.00,97.02,1,1,1,20.00,2,4,11.00,
8099,0,1,2,1,2,509.99,607.00,97.01,1,1,1,15.00,1,12,11.00,
8100,0,1,2,1,2,510.00,607.00,97.00,1,1,1,1.00,1,11,11.00,
8101,0,1,2,1,2,510.02,607.10,97.08,1,1,1,20.00,1,12,11.00,
8102,0,1,2,1,2,510.03,607.10,97.07,1,1,1,30.00,1,4,11.00,
8103,0,1,2,1,2,510.04,607.10,97.06,1,1,1,10.00,1,4,11.00,
8104,0,1,2,1,2,510.05,607.10,97.05,1,1,1,20.00,1,8,11.00,
8105,0,1,2,1,2,510.06,607.10,97.04,3,3,1,30.00,1,10,11.00,
8106,0,1,2,1,2,510.06,607.10,97.04,2,2,1,10.00,1,9,11.00,
8107,0,1,2,1,2,510.06,607.10,97.04,1,1,1,5.00,1,13,11.00,
8108,0,1,2,1,2,510.08,607.10,97.02,1,1,1,30.00,1,8,11.00,
8109,0,1,2,1,2,510.09,607.10,97.01,1,1,1,10.00,1,9,11.00,
8110,0,1,2,1,2,510.10,607.10,97.00,1,1,1,1.00,1,6,11.00,
8111,0,1,2,1,2,510.11,607.10,96.99,1,1,1,15.00,1,4,11.00,
8112,0,1,2,1,2,510.13,607.10,96.97,1,1,1,15.00,1,22,11.00,
8113,0,1,2,1,2,510.14,607.10,96.96,1,1,1,15.00,1,7,11.00,
8114,0,1,2,1,2,510.15,607.10,96.95,1,1,1,10.00,1,7,11.00,
8115,0,1,2,1,2,510.16,607.20,97.04,1,1,1,15.00,1,7,11.00,
8116,0,1,2,1,2,510.18,607.20,97.02,1,1,1,10.00,1,3,11.00,
8117,0,1,2,1,2,510.19,607.20,97.01,1,1,1,10.00,1,5,11.00,
8118,0,1,2,1,2,510.20,607.20,97.00,1,1,1,20.00,1,2,11.00,
8119,0,1,2,1,2,510.21,607.20,96.99,1,1,1,10.00,1,10,11.00,
8120,0,1,2,1,2,510.23,607.20,96.97,1,1,1,10.00,1,4,11.00,
8121,0,1,2,1,2,510.24,607.20,96.96,1,1,1,30.00,1,10,11.00,
8122,0,1,2,1,2,510.25,607.20,96.95,1,1,1,10.00,2,6,11.00,
8123,0,1,2,1,2,510.26,607.20,96.94,1,1,1,10.00,2,12,11.00,
8124,0,1,2,1,2,510.27,607.20,96.93,1,1,1,10.00,1,5,11.00,
8125,0,1,2,1,2,510.28,607.20,96.92,3,3,1,20.00,3,5,11.00,
8126,0,1,2,1,2,510.28,607.20,96.92,2,2,1,10.00,1,7,11.00,
8127,0,1,2,1,2,510.29,607.20,96.91,1,1,1,30.00,1,1,11.00,
8128,0,1,2,1,2,510.30,607.30,97.00,1,1,1,5.00,1,9,11.00,
8129,0,1,2,1,2,510.31,607.30,96.99,1,1,1,10.00,2,4,11.00,
8130,0,1,2,1,2,510.32,607.30,96.98,1,1,1,20.00,2,9,11.00,
8131,0,1,2,1,2,510.34,607.30,96.96,1,1,1,15.00,1,8,11.00,
8132,0,1,2,1,2,510.35,607.30,96.95,1,1,1,5.00,1,5,11.00,
8133,0,1,2,1,2,510.36,607.30,96.94,1,1,1,10.00,2,16,11.00,
8134,0,1,2,1,2,510.37,607.30,96.93,1,1,1,5.00,1,3,11.00,
8135,0,1,2,1,2,510.39,607.30,96.91,1,1,1,15.00,1,2,11.00,
8136,0,1,2,1,2,510.40,607.30,96.90,1,1,1,30.00,1,4,11.00,
8137,0,1,2,1,2,510.41,607.30,96.89,1,1,1,30.00,1,3,11.00,
8138,0,1,2,1,2,510.42,607.30,96.88,1,1,1,15.00,1,9,11.00,
8139,0,1,2,1,2,510.44,607.30,96.86,1,1,1,30.00,1,0,11.00,
8140,0,1,2,1,2,510.45,607.30,96.85,1,1,1,5.00,1,13,11.00,
8141,0,1,2,1,2,510.46,607.30,96.84,1,1,1,10.00,2,18,11.00,
8142,0,1,2,1,2,510.47,607.40,96.93,1,1,1,30.00,2,2,11.00,
8143,0,1,2,1,2,510.48,607.40,96.92,1,1,1,20.00,1,6,11.00,
8144,0,1,2,1,2,510.50,607.40,96.90,1,1,1,10.00,1,10,11.00,
8145,0,1,2,1,2,510.50,607.40,96.90,3,3,1,20.00,3,2,11.00,
8146,0,1,2,1,2,510.50,607.40,96.90,2,2,1,5.00,1,16,11.00,
8147,0,1,2,1,2,510.51,607.40,96.89,1,1,1,5.00,1,10,11.00,
8148,0,1,2,1,2,510.52,607.40,96.88,1,1,1,1.00,2,10,11.00,
8149,0,1,2,1,2,510.53,607.40,96.87,1,1,1,5.00,2,6,11.00,
8150,0,1,2,1,2,510.55,607.40,96.85,1,1,1,30.00,1,3,11.00,
8151,0,1,2,1,2,510.56,607.40,96.84,1,1,1,20.00,1,7,11.00,
8152,0,1,2,1,2,510.57,607.40,96.83,1,1,1,30.00,1,7,11.00,
8153,0,1,2,1,2,510.58,607.40,96.82,1,1,1,15.00,2,0,11.00,
8154,0,1,2,1,2,510.60,607.40,96.80,1,1,1,30.00,1,11,11.00,
8155,0,1,2,1,2,510.61,607.50,96.89,1,1,1,20.00,1,7,11.00,
8156,0,1,2,1,2,510.62,607.50,96.88,1,1,1,15.00,1,16,11.00,
8157,0,1,2,1,2,510.63,607.50,96.87,1,1,1,15.00,1,17,11.00,
8158,0,1,2,1,2,510.64,607.50,96.86,1,1,1,15.00,1,12,11.00,
8159,0,1,2,1,2,510.66,607.50,96.84,1,1,1,15.00,1,6,11.00,
8160,0,1,2,1,2,510.67,607.50,96.83,1,1,1,60.00,1,8,11.00,
8161,0,1,2,1,2,510.68,607.50,96.82,1,1,1,30.00,1,0,11.00,
8162,0,1,2,1,2,510.69,607.50,96.81,1,1,1,20.00,1,8,11.00,
8163,0,1,2,1,2,510.71,607.50,96.79,1,1,1,20.00,1,6,11.00,
8164,0,1,2,1,2,510.72,607.50,96.78,1,1,1,15.00,1,5,11.00,
8165,0,1,2,1,2,510.72,607.50,96.78,2,2,1,1.00,2,4,11.00,
8166,0,1,2,1,2,510.72,607.50,96.78,3,3,1,20.00,1,29,11.00,
8167,0,1,2,1,2,510.73,607.50,96.77,1,1,1,10.00,2,19,11.00,
8168,0,1,2,1,2,510.74,607.50,96.76,1,1,1,10.00,1,8,11.00,
8169,0,1,2,1,2,510.76,607.60,96.84,1,1,1,5.00,1,15,11.00,
8170,0,1,2,1,2,510.77,607.60,96.83,1,1,1,1.00,2,6,11.00,
8171,0,1,2,1,2,510.78,607.60,96.82,1,1,1,30.00,1,4,11.00,
8172,0,1,2,1,2,510.79,607.60,96.81,1,1,1,10.00,1,6,11.00,
8173,0,1,2,1,2,510.81,607.60,96.79,1,1,1,15.00,2,7,11.00,
8174,0,1,2,1,2,510.82,607.60,96.78,1,1,1,5.00,1,7,11.00,
8175,0,1,2,1,2,510.83,607.60,96.77,1,1,1,10.00,1,0,11.00,
8176,0,1,2,1,2,510.84,607.60,96.76,1,1,1,30.00,2,2,11.00,
8177,0,1,2,1,2,510.85,607.60,96.75,1,1,1,30.00,1,6,11.00,
8178,0,1,2,1,2,510.87,607.60,96.73,1,1,1,20.00,2,3,11.00,
8179,0,1,2,1,2,510.88,607.60,96.72,1,1,1,20.00,1,5,11.00,
8180,0,1,2,1,2,510.89,607.60,96.71,1,1,1,10.00,1,7,11.00,
8181,0,1,2,1,2,510.90,607.60,96.70,1,1,1,30.00,1,14,11.00,
8182,0,1,2,1,2,510.92,607.70,96.78,1,1,1,5.00,2,9,11.00,
8183,0,1,2,1,2,510.93,607.70,96.77,1,1,1,15.00,1,16,11.00,
8184,0,1,2,1,2,510.94,607.70,96.76,1,1,1,1.00,1,5,11.00,
8185,0,1,2,1,2,510.94,607.70,96.76,3,3,1,30.00,3,5,11.00,
8186,0,1,2,1,2,510.94,607.70,96.76,2,2,1,10.00,2,2,11.00,
8187,0,1,2,1,2,510.95,607.70,96.75,1,1,1,20.00,1,21,11.00,
8188,0,1,2,1,2,510.97,607.70,96.73,1,1,1,5.00,1,17,11.00,
8189,0,1,2,1,2,510.98,607.70,96.72,1,1,1,15.00,1,9,11.00,
8190,0,1,2,1,2,510.99,607.70,96.71,1,1,1,10.00,1,10,11.00,
8191,0,1,2,1,2,511.00,607.70,96.70,1,1,1,5.00,1,5,11.00,
8192,0,1,2,1,2,511.02,607.70,96.68,1,1,1,60.00,1,3,11.00,
8193,0,1,2,1,2,511.03,607.70,96.67,1,1,1,10.00,2,17,11.00,
8194,0,1,2,1,2,511.04,607.70,96.66,1,1,1,10.00,1,4,11.00,
8195,0,1,2,1,2,511.05,607.70,96.65,1,1,1,10.00,1,2,11.00,
8196,0,1,2,1,2,511.06,607.80,96.74,1,1,1,15.00,1,8,11.00,
8197,0,1,2,1,2,511.08,607.80,96.72,1,1,1,10.00,1,0,11.00,
8198,0,1,2,1,2,511.09,607.80,96.71,1,1,1,10.00,1,3,11.00,
8199,0,1,2,1,2,511.10,607.80,96.70,1,1,1,60.00,1,13,11.00,
8200,0,1,2,1,2,511.11,607.80,96.69,1,1,1,15.00,1,7,11.00,
8201,0,1,2,1,2,511.13,607.80,96.67,1,1,1,5.00,1,4,11.00,
8202,0,1,2,1,2,511.14,607.80,96.66,1,1,1,15.00,1,5,11.00,
8203,0,1,2,1,2,511.15,607.80,96.65,1,1,1,15.00,1,7,11.00,
8204,0,1,2,1,2,511.16,607.80,96.64,1,1,1,30.00,1,4,11.00,
8205,0,1,2,1,2,511.16,607.80,96.64,2,2,1,20.00,1,6,11.00,
8206,0,1,2,1,2,511.16,607.80,96.64,3,3,1,20.00,3,8,11.00,
8207,0,1,2,1,2,511.18,607.80,96.62,1,1,1,30.00,1,4,11.00,
8208,0,1,2,1,2,511.19,607.80,96.61,1,1,1,20.00,2,10,11.00,
8209,0,1,2,1,2,511.20,607.90,96.70,1,1,1,30.00,2,17,11.00,
8210,0,1,2,1,2,511.21,607.90,96.69,1,1,1,30.00,1,0,11.00,
8211,0,1,2,1,2,511.23,607.90,96.67,1,1,1,10.00,1,3,11.00,
8212,0,1,2,1,2,511.24,607.90,96.66,1,1,1,15.00,1,0,11.00,
8213,0,1,2,1,2,511.25,607.90,96.65,1,1,1,5.00,2,26,11.00,
8214,0,1,2,1,2,511.26,607.90,96.64,1,1,1,5.00,1,15,11.00,
8215,0,1,2,1,2,511.27,607.90,96.63,1,1,1,15.00,1,3,11.00,
8216,0,1,2,1,2,511.29,607.90,96.61,1,1,1,30.00,1,2,11.00,
8217,0,1,2,1,2,511.30,607.90,96.60,1,1,1,5.00,1,2,11.00,
8218,0,1,2,1,2,511.31,607.90,96.59,1,1,1,10.00,1,2,11.00,
8219,0,1,2,1,2,511.32,607.90,96.58,1,1,1,10.00,1,7,11.00,
8220,0,1,2,1,2,511.34,607.90,96.56,1,1,1,20.00,1,10,11.00,
8221,0,1,2,1,2,511.35,607.90,96.55,1,1,1,20.00,1,0,11.00,
8222,0,1,2,1,2,511.36,607.90,96.54,1,1,1,20.00,1,4,11.00,
8223,0,1,2,1,2,511.37,608.00,96.63,1,1,1,20.00,1,6,11.00,
8224,0,1,2,1,2,511.39,608.00,96.61,1,1,1,40.00,1,4,11.00,
8225,0,1,2,1,2,511.39,608.00,96.61,2,2,1,10.00,1,30,11.00,
8226,0,1,2,1,2,511.39,608.00,96.61,3,3,1,20.00,3,9,11.00,
8227,0,1,2,1,2,511.40,608.00,96.60,1,1,1,30.00,1,7,11.00,
8228,0,1,2,1,2,511.41,608.00,96.59,1,1,1,10.00,1,13,11.00,
8229,0,1,2,1,2,511.42,608.00,96.58,1,1,1,1.00,2,16,11.00,
8230,0,1,2,1,2,511.44,608.00,96.56,1,1,1,30.00,2,3,11.00,
8231,0,1,2,1,2,511.45,608.00,96.55,1,1,1,5.00,1,14,11.00,
8232,0,1,2,1,2,511.46,608.00,96.54,1,1,1,15.00,1,12,11.00,
8233,0,1,2,1,2,511.47,608.00,96.53,1,1,1,5.00,2,14,11.00,
8234,0,1,2,1,2,511.48,608.00,96.52,1,1,1,20.00,1,7,11.00,
8235,0,1,2,1,2,511.50,608.00,96.50,1,1,1,20.00,1,4,11.00,
8236,0,1,2,1,2,511.51,608.10,96.59,1,1,1,30.00,1,2,11.00,
8237,0,1,2,1,2,511.52,608.10,96.58,1,1,1,10.00,2,3,11.00,
8238,0,1,2,1,2,511.53,608.10,96.57,1,1,1,1.00,2,7,11.00,
8239,0,1,2,1,2,511.55,608.10,96.55,1,1,1,10.00,1,6,11.00,
8240,0,1,2,1,2,511.56,608.10,96.54,1,1,1,20.00,1,2,11.00,
8241,0,1,2,1,2,511.57,608.10,96.53,1,1,1,10.00,1,9,11.00,
8242,0,1,2,1,2,511.58,608.10,96.52,1,1,1,20.00,2,17,11.00,
8243,0,1,2,1,2,511.60,608.10,96.50,1,1,1,1.00,1,8,11.00,
8244,0,1,2,1,2,511.61,608.10,96.49,1,1,1,30.00,1,3,11.00,
8245,0,1,2,1,2,511.61,608.10,96.49,3,3,1,20.00,4,24,11.00,
8246,0,1,2,1,2,511.61,608.10,96.49,2,2,1,5.00,2,4,11.00,
8247,0,1,2,1,2,511.62,608.10,96.48,1,1,1,10.00,1,11,11.00,
8248,0,1,2,1,2,511.63,608.10,96.47,1,1,1,20.00,1,7,11.00,
8249,0,1,2,1,2,511.64,608.10,96.46,1,1,1,30.00,1,6,11.00,
8250,0,1,2,1,2,511.66,608.20,96.54,1,1,1,10.00,1,10,11.00,
